Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Acetohalobium arabaticum	Betaine (Glycine betaine)	Consumption (import)	5	C00719	Acetohalobium arabaticum	100	v12	574087	117.14799999999998	-1.5574999999999992	0.0	2.0
Acetohalobium arabaticum	L-Asparagine (Asparagine)	Consumption (import)	5	C00152	Acetohalobium arabaticum	100	v12	574087	132.11899999999997	-1.7262999999999993	3.0	3.0
Acetohalobium arabaticum	L-Aspartate (Aspartate, D-Aspartate)	Consumption (import)	5	C00049	Acetohalobium arabaticum	100	v12	574087	133.103	-1.1270000000000002	3.0	3.0
Acetohalobium arabaticum	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	Consumption (import)	5	C00025	Acetohalobium arabaticum	100	v12	574087	147.13	-0.7368999999999999	3.0	3.0
Acetohalobium arabaticum	L-Histidine (Histidine)	Consumption (import)	5	C00135	Acetohalobium arabaticum	100	v12	574087	155.15699999999995	-0.6359000000000004	3.0	3.0
Acetohalobium arabaticum	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	5	C00186	Acetohalobium arabaticum	100	v12	574087	90.078	-0.5482	2.0	2.0
Acetohalobium arabaticum	Pyruvate	Consumption (import)	5	C00022	Acetohalobium arabaticum	100	v12	574087	88.062	-0.3400000000000001	1.0	2.0
Acetohalobium arabaticum	Trimethylamine	Consumption (import)	5	C00565	Acetohalobium arabaticum	100	v12	574087	59.112	0.1777999999999999	0.0	1.0
Acetohalobium arabaticum	Acetate	Production (export)	4	C00033	Acetohalobium arabaticum	100	v12	574087	60.05200000000001	0.0908999999999999	1.0	1.0
Acholeplasma laidlawii	D-Fructose (Fructose)	Consumption (import)	6	C00095	Acholeplasma laidlawii	100	v12	441768	180.156	-3.2198	5.0	6.0
Acholeplasma laidlawii	D-Galactose	Consumption (import)	6	C00124	Acholeplasma laidlawii	100	v12	441768	180.156	-3.2214	5.0	6.0
Acholeplasma laidlawii	D-Glucose (Glucose)	Consumption (import)	6	C00031	Acholeplasma laidlawii	100	v12	441768	180.156	-3.2214	5.0	6.0
Acholeplasma laidlawii	L-Methionine (D-Methionine)	Consumption (import)	6	C00073	Acholeplasma laidlawii	100	v12	441768	149.21499999999995	0.1514000000000001	2.0	3.0
Acholeplasma laidlawii	Acetate	Production (export)	6	C00033	Acholeplasma laidlawii	100	v12	441768	60.05200000000001	0.0908999999999999	1.0	1.0
Achromobacter piechaudii	Citrate	Consumption (import)	8	C00158	Achromobacter piechaudii	100	v12	1156919	192.123	-1.2485	4.0	4.0
Achromobacter piechaudii	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import)	8	C00257	Achromobacter piechaudii	100	v12	1156919	196.155	-3.493099999999999	6.0	6.0
Achromobacter piechaudii	Isovalerate (3-Methylbutanoic acid)	Consumption (import)	8	C08262	Achromobacter piechaudii	100	v12	1156919	102.13299999999998	1.1171	1.0	1.0
Achromobacter piechaudii	Itaconate	Consumption (import)	8	C00490	Achromobacter piechaudii	100	v12	1156919	130.099	0.1019	2.0	2.0
Achromobacter piechaudii	L-Tyrosine (Tyrosine)	Consumption (import)	8	C00082	Achromobacter piechaudii	100	v12	1156919	181.191	0.3465999999999998	3.0	3.0
Achromobacter piechaudii	Malonate	Consumption (import)	7	C00383	Achromobacter piechaudii	100	v12	1156919	104.06099999999998	-0.4543	2.0	2.0
Achromobacter piechaudii	Valerate (Pentanoic acid, Pentanoate)	Consumption (import)	8	C00803	Achromobacter piechaudii	100	v12	1156919	102.133	1.2612	1.0	1.0
Achromobacter xylosoxidans	D-Galactose	Consumption (import)	9	C00124	Achromobacter xylosoxidans	100	v12	762376	180.156	-3.2214	5.0	6.0
Achromobacter xylosoxidans	D-Glucose (Glucose)	Consumption (import)	9	C00031	Achromobacter xylosoxidans	100	v12	762376	180.156	-3.2214	5.0	6.0
Achromobacter xylosoxidans	D-Mannose (Mannose)	Consumption (import)	9	C00159	Achromobacter xylosoxidans	100	v12	762376	180.156	-3.2214	5.0	6.0
Achromobacter xylosoxidans	D-Xylose (Xylose)	Consumption (import)	9	C00181	Achromobacter xylosoxidans	100	v12	762376	150.13	-2.5823	4.0	5.0
Acidaminococcus fermentans	4-Aminobenzoate (para-aminobenzoic acid, PABA, p-Aminobenzoate)	Consumption (import)	617	C00568	Acidaminococcus fermentans	100	v12	591001	137.13799999999995	0.967	2.0	2.0
Acidaminococcus fermentans	Biotin (Vitamin B7)	Consumption (import)	617	C00120	Acidaminococcus fermentans	100	v12	591001	244.31599999999992	0.7968	3.0	3.0
Acidaminococcus fermentans	Citrate	Consumption (import)	11	C00158	Acidaminococcus fermentans	100	v12	591001	192.123	-1.2485	4.0	4.0
Acidaminococcus fermentans	L-Arginine (Arginine)	Consumption (import)	617	C00062	Acidaminococcus fermentans	100	v12	591001	174.204	-1.338429999999999	5.0	3.0
Acidaminococcus fermentans	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	Consumption (import)	10, 11, 12	C00025	Acidaminococcus fermentans	100	v12	591001	147.13	-0.7368999999999999	3.0	3.0
Acidaminococcus fermentans	L-Tryptophan (Tryptophan)	Consumption (import)	617	C00078	Acidaminococcus fermentans	100	v12	591001	204.229	1.1223	3.0	2.0
Acidaminococcus fermentans	L-Valine (Valine, D-Valine)	Consumption (import)	617	C00183	Acidaminococcus fermentans	100	v12	591001	117.14799999999995	0.0542999999999999	2.0	2.0
Acidaminococcus fermentans	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	617	C00864	Acidaminococcus fermentans	100	v12	591001	219.237	-1.0432999999999997	4.0	4.0
Acidaminococcus fermentans	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	Consumption (import)	617	C00250	Acidaminococcus fermentans	100	v12	591001	167.164	0.40042	2.0	4.0
Acidaminococcus fermentans	cis-Aconitate (trans-Aconitate, trans-Aconitic acid)	Consumption (import)	11, 13	C00417	Acidaminococcus fermentans	100	v12	591001	174.10799999999998	-0.4433000000000001	3.0	3.0
Acidaminococcus fermentans	Acetate	Production (export)	10, 11, 13	C00033	Acidaminococcus fermentans	100	v12	591001	60.05200000000001	0.0908999999999999	1.0	1.0
Acidaminococcus fermentans	Butyrate	Production (export)	10, 11, 13	C00246	Acidaminococcus fermentans	100	v12	591001	88.106	0.8711	1.0	1.0
Acidiphilium cryptum	D-Glucose (Glucose)	Consumption (import)	15	C00031	Acidiphilium cryptum	100	v12	349163	180.156	-3.2214	5.0	6.0
Acidithiobacillus caldus	Thiosulfate	Consumption (import)	16	C00320	Acidithiobacillus caldus	100	v12	990288	113.139	-0.6638999999999999	1.0	3.0
Acidithiobacillus caldus	Sulfate (Sulfuric acid, Sulfite)	Production (export)	16	C00059	Acidithiobacillus caldus	100	v12	990288	98.07899999999998	-0.6527999999999998	2.0	2.0
Acidothermus cellulolyticus	Cellulose (Beta-D-glucan)	Macromolecule degradation	2	C00760	Acidothermus cellulolyticus	100	v12	351607	162.141	-1.7559000000000002	3.0	5.0
Acinetobacter calcoaceticus	Triglyceride	Macromolecule degradation	60	C00422	Acinetobacter calcoaceticus	100	v12	471	173.09999999999997	0.4127	0.0	6.0
Acinetobacter radioresistens	Triglyceride	Macromolecule degradation	60	C00422	Acinetobacter radioresistens	100	v12	40216	173.09999999999997	0.4127	0.0	6.0
Actinobacillus succinogenes	Cellobiose	Consumption (import)	19	C00185	Actinobacillus succinogenes	100	v12	339671	342.2970000000001	-5.397199999999993	8.0	11.0
Actinobacillus succinogenes	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	19	C00216	Actinobacillus succinogenes	100	v12	339671	150.13	-2.5823	4.0	5.0
Actinobacillus succinogenes	D-Fructose (Fructose)	Consumption (import)	19	C00095	Actinobacillus succinogenes	100	v12	339671	180.156	-3.2198	5.0	6.0
Actinobacillus succinogenes	D-Glucose (Glucose)	Consumption (import)	19	C00031	Actinobacillus succinogenes	100	v12	339671	180.156	-3.2214	5.0	6.0
Actinobacillus succinogenes	D-Glucuronic acid (D-Glucuronate)	Consumption (import)	19	C00191	Actinobacillus succinogenes	100	v12	339671	194.139	-3.1291	5.0	6.0
Actinobacillus succinogenes	D-Mannitol (Mannitol)	Consumption (import)	19	C00392	Actinobacillus succinogenes	100	v12	339671	182.17200000000005	-3.5853999999999986	6.0	6.0
Actinobacillus succinogenes	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	19	C00794	Actinobacillus succinogenes	100	v12	339671	182.17200000000005	-3.5853999999999986	6.0	6.0
Actinobacillus succinogenes	D-Xylose (Xylose)	Consumption (import)	19	C00181	Actinobacillus succinogenes	100	v12	339671	150.13	-2.5823	4.0	5.0
Actinobacillus succinogenes	L-Arabitol (L-Arabinitol, D-Arabitol)	Consumption (import)	19	C00532	Actinobacillus succinogenes	100	v12	339671	152.14600000000002	-2.9462999999999995	5.0	5.0
Actinobacillus succinogenes	Lactose	Consumption (import)	19	C00243	Actinobacillus succinogenes	100	v12	339671	342.2970000000001	-5.397199999999993	8.0	11.0
Actinobacillus succinogenes	Succinate	Production (export)	19	C00042	Actinobacillus succinogenes	100	v12	339671	118.08799999999998	-0.0642	2.0	2.0
Actinomyces oris	Acetate	Production (export)	217(G)	C00033	Actinomyces oris	100	v12	544580	60.05200000000001	0.0908999999999999	1.0	1.0
Actinomyces oris	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	217(G)	C00186	Actinomyces oris	100	v12	544580	90.078	-0.5482	2.0	2.0
Actinomyces oris	Cellulose (Beta-D-glucan)	Macromolecule degradation	20	C00760	Actinomyces oris	100	v12	544580	162.141	-1.7559000000000002	3.0	5.0
Actinomyces oris	Pectin	Macromolecule degradation	20	C00714	Actinomyces oris	100	v12	544580	732.5500000000003	-7.737300000000007	10.0	22.0
Actinomyces urogenitalis	Acetate	Production (export)	217(G)	C00033	Actinomyces urogenitalis	100	v12	103621	60.05200000000001	0.0908999999999999	1.0	1.0
Actinomyces urogenitalis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	217(G)	C00186	Actinomyces urogenitalis	100	v12	103621	90.078	-0.5482	2.0	2.0
Actinomyces urogenitalis	Cellulose (Beta-D-glucan)	Macromolecule degradation	20	C00760	Actinomyces urogenitalis	100	v12	103621	162.141	-1.7559000000000002	3.0	5.0
Actinomyces urogenitalis	Pectin	Macromolecule degradation	20	C00714	Actinomyces urogenitalis	100	v12	103621	732.5500000000003	-7.737300000000007	10.0	22.0
Actinosynnema mirum	Cellobiose	Consumption (import)	631	C00185	Actinosynnema mirum	100	v12	446462	342.2970000000001	-5.397199999999993	8.0	11.0
Actinosynnema mirum	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	631	C00216	Actinosynnema mirum	100	v12	446462	150.13	-2.5823	4.0	5.0
Actinosynnema mirum	D-Fructose (Fructose)	Consumption (import)	631	C00095	Actinosynnema mirum	100	v12	446462	180.156	-3.2198	5.0	6.0
Actinosynnema mirum	D-Galactose	Consumption (import)	631	C00124	Actinosynnema mirum	100	v12	446462	180.156	-3.2214	5.0	6.0
Actinosynnema mirum	D-Glucose (Glucose)	Consumption (import)	631	C00031	Actinosynnema mirum	100	v12	446462	180.156	-3.2214	5.0	6.0
Actinosynnema mirum	D-Mannitol (Mannitol)	Consumption (import)	631	C00392	Actinosynnema mirum	100	v12	446462	182.17200000000005	-3.5853999999999986	6.0	6.0
Actinosynnema mirum	D-Mannose (Mannose)	Consumption (import)	631	C00159	Actinosynnema mirum	100	v12	446462	180.156	-3.2214	5.0	6.0
Actinosynnema mirum	D-Xylose (Xylose)	Consumption (import)	631	C00181	Actinosynnema mirum	100	v12	446462	150.13	-2.5823	4.0	5.0
Actinosynnema mirum	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import)	631	C00721	Actinosynnema mirum	100	v12	446462	324.28200000000004	-3.9316999999999984	6.0	10.0
Actinosynnema mirum	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	631	C00186	Actinosynnema mirum	100	v12	446462	90.078	-0.5482	2.0	2.0
Actinosynnema mirum	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import)	631	C00149	Actinosynnema mirum	100	v12	446462	134.087	-1.0934	3.0	3.0
Actinosynnema mirum	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	631	C00507	Actinosynnema mirum	100	v12	446462	164.15699999999998	-2.1938	4.0	5.0
Actinosynnema mirum	Lactose	Consumption (import)	631	C00243	Actinosynnema mirum	100	v12	446462	342.2970000000001	-5.397199999999993	8.0	11.0
Actinosynnema mirum	Maltose	Consumption (import)	631	C00208	Actinosynnema mirum	100	v12	446462	342.2970000000001	-5.397199999999993	8.0	11.0
Actinosynnema mirum	Melibiose	Consumption (import)	631	C05402	Actinosynnema mirum	100	v12	446462	342.297	-5.397199999999993	8.0	11.0
Actinosynnema mirum	Pyruvate	Consumption (import)	631	C00022	Actinosynnema mirum	100	v12	446462	88.062	-0.3400000000000001	1.0	2.0
Actinosynnema mirum	Raffinose	Consumption (import)	631	C00492	Actinosynnema mirum	100	v12	446462	504.43800000000016	-7.571399999999989	11.0	16.0
Actinosynnema mirum	Ribitol (Adonitol)	Consumption (import)	631	C00474	Actinosynnema mirum	100	v12	446462	152.14600000000002	-2.9462999999999995	5.0	5.0
Actinosynnema mirum	Sucrose	Consumption (import)	631	C00089	Actinosynnema mirum	100	v12	446462	342.297	-5.395599999999992	8.0	11.0
Actinosynnema mirum	Trehalose	Consumption (import)	631	C01083	Actinosynnema mirum	100	v12	446462	342.2970000000001	-5.397199999999993	8.0	11.0
Actinosynnema mirum	meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)	Consumption (import)	631	C00552	Actinosynnema mirum	100	v12	446462	150.08599999999998	-2.1226	4.0	4.0
Actinosynnema mirum	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	631	C00317	Actinosynnema mirum	100	v12	446462	828.7199999999999	-11.924600000000012	17.0	26.0
Aerococcus viridans	Biotin (Vitamin B7)	Consumption (import)	618	C00120	Aerococcus viridans	100	v12	1377	244.31599999999992	0.7968	3.0	3.0
Aerococcus viridans	Cellobiose	Consumption (import)	608	C00185	Aerococcus viridans	100	v12	1377	342.2970000000001	-5.397199999999993	8.0	11.0
Aerococcus viridans	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	608	C00216	Aerococcus viridans	100	v12	1377	150.13	-2.5823	4.0	5.0
Aerococcus viridans	D-Fructose (Fructose)	Consumption (import)	607	C00095	Aerococcus viridans	100	v12	1377	180.156	-3.2198	5.0	6.0
Aerococcus viridans	D-Galactose	Consumption (import)	608	C00124	Aerococcus viridans	100	v12	1377	180.156	-3.2214	5.0	6.0
Aerococcus viridans	D-Glucose (Glucose)	Consumption (import)	607	C00031	Aerococcus viridans	100	v12	1377	180.156	-3.2214	5.0	6.0
Aerococcus viridans	D-Mannitol (Mannitol)	Consumption (import)	608	C00392	Aerococcus viridans	100	v12	1377	182.17200000000005	-3.5853999999999986	6.0	6.0
Aerococcus viridans	D-Mannose (Mannose)	Consumption (import)	607	C00159	Aerococcus viridans	100	v12	1377	180.156	-3.2214	5.0	6.0
Aerococcus viridans	D-Ribose (Ribose)	Consumption (import)	607	C00121	Aerococcus viridans	100	v12	1377	150.13	-2.5823	4.0	5.0
Aerococcus viridans	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	608	C00794	Aerococcus viridans	100	v12	1377	182.17200000000005	-3.5853999999999986	6.0	6.0
Aerococcus viridans	D-Turanose	Consumption (import)	607	C19636	Aerococcus viridans	100	v12	1377	342.2970000000001	-5.552999999999992	8.0	11.0
Aerococcus viridans	D-Xylose (Xylose)	Consumption (import)	608	C00181	Aerococcus viridans	100	v12	1377	150.13	-2.5823	4.0	5.0
Aerococcus viridans	Glycerol	Consumption (import)	608	C00116	Aerococcus viridans	100	v12	1377	92.094	-1.6681	3.0	3.0
Aerococcus viridans	Guanine	Consumption (import)	618	C00242	Aerococcus viridans	100	v12	1377	151.129	-0.7716000000000001	3.0	4.0
Aerococcus viridans	Lactose	Consumption (import)	608	C00243	Aerococcus viridans	100	v12	1377	342.2970000000001	-5.397199999999993	8.0	11.0
Aerococcus viridans	Maltose	Consumption (import)	607	C00208	Aerococcus viridans	100	v12	1377	342.2970000000001	-5.397199999999993	8.0	11.0
Aerococcus viridans	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	Consumption (import)	607	C00140	Aerococcus viridans	100	v12	1377	221.209	-3.0775999999999994	5.0	6.0
Aerococcus viridans	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	618	C00153	Aerococcus viridans	100	v12	1377	122.127	0.1805000000000001	1.0	2.0
Aerococcus viridans	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	618	C00864	Aerococcus viridans	100	v12	1377	219.237	-1.0432999999999997	4.0	4.0
Aerococcus viridans	Raffinose	Consumption (import)	608	C00492	Aerococcus viridans	100	v12	1377	504.43800000000016	-7.571399999999989	11.0	16.0
Aerococcus viridans	Sucrose	Consumption (import)	607	C00089	Aerococcus viridans	100	v12	1377	342.297	-5.395599999999992	8.0	11.0
Aerococcus viridans	Trehalose	Consumption (import)	608	C01083	Aerococcus viridans	100	v12	1377	342.2970000000001	-5.397199999999993	8.0	11.0
Aeromicrobium marinum	Cellobiose	Consumption (import)	21	C00185	Aeromicrobium marinum	100	v12	585531	342.2970000000001	-5.397199999999993	8.0	11.0
Aeromicrobium marinum	D-Mannitol (Mannitol)	Consumption (import)	21	C00392	Aeromicrobium marinum	100	v12	585531	182.17200000000005	-3.5853999999999986	6.0	6.0
Aeromicrobium marinum	L-Arginine (Arginine)	Consumption (import)	21	C00062	Aeromicrobium marinum	100	v12	585531	174.204	-1.338429999999999	5.0	3.0
Aeromicrobium marinum	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	Consumption (import)	21	C00025	Aeromicrobium marinum	100	v12	585531	147.13	-0.7368999999999999	3.0	3.0
Aeromicrobium marinum	Pyruvate	Consumption (import)	21	C00022	Aeromicrobium marinum	100	v12	585531	88.062	-0.3400000000000001	1.0	2.0
Aeromicrobium marinum	Succinate	Consumption (import)	21	C00042	Aeromicrobium marinum	100	v12	585531	118.08799999999998	-0.0642	2.0	2.0
Aeromicrobium marinum	Trehalose	Consumption (import)	21	C01083	Aeromicrobium marinum	100	v12	585531	342.2970000000001	-5.397199999999993	8.0	11.0
Aeromicrobium marinum	alpha-ketoglutarate (2-oxoglutarate)	Consumption (import)	21	C00026	Aeromicrobium marinum	100	v12	585531	146.09799999999998	-0.4950999999999999	2.0	3.0
Aeromonas hydrophila	Citrate	Consumption (import)	22	C00158	Aeromonas hydrophila	100	v12	380703	192.123	-1.2485	4.0	4.0
Aeromonas hydrophila	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	22	C00216	Aeromonas hydrophila	100	v12	380703	150.13	-2.5823	4.0	5.0
Aeromonas hydrophila	D-Glucose (Glucose)	Consumption (import)	22	C00031	Aeromonas hydrophila	100	v12	380703	180.156	-3.2214	5.0	6.0
Aeromonas hydrophila	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	22	C00186	Aeromonas hydrophila	100	v12	380703	90.078	-0.5482	2.0	2.0
Aeromonas hydrophila	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	22	C00507	Aeromonas hydrophila	100	v12	380703	164.15699999999998	-2.1938	4.0	5.0
Aeromonas hydrophila	Melibiose	Consumption (import)	22	C05402	Aeromonas hydrophila	100	v12	380703	342.297	-5.397199999999993	8.0	11.0
Aeromonas hydrophila	Raffinose	Consumption (import)	22	C00492	Aeromonas hydrophila	100	v12	380703	504.43800000000016	-7.571399999999989	11.0	16.0
Aeromonas salmonicida	Cellobiose	Consumption (import)	22	C00185	Aeromonas salmonicida	100	v12	29491	342.2970000000001	-5.397199999999993	8.0	11.0
Aeromonas salmonicida	Citrate	Consumption (import)	22	C00158	Aeromonas salmonicida	100	v12	29491	192.123	-1.2485	4.0	4.0
Aeromonas salmonicida	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	22	C00216	Aeromonas salmonicida	100	v12	29491	150.13	-2.5823	4.0	5.0
Aeromonas salmonicida	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	22	C00794	Aeromonas salmonicida	100	v12	29491	182.17200000000005	-3.5853999999999986	6.0	6.0
Aeromonas salmonicida	Lactose	Consumption (import)	22	C00243	Aeromonas salmonicida	100	v12	29491	342.2970000000001	-5.397199999999993	8.0	11.0
Aeropyrum pernix	D-Glucose (Glucose)	Consumption (import)	23	C00031	Aeropyrum pernix	100	v12	272557	180.156	-3.2214	5.0	6.0
Aggregatibacter actinomycetemcomitans	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	24	C00186	Aggregatibacter actinomycetemcomitans	100	v12	714	90.078	-0.5482	2.0	2.0
Agrobacterium tumefaciens	4-Aminobutyrate (GABA)	Consumption (import)	26	C00334	Agrobacterium tumefaciens	100	v12	1050720	103.121	-0.1900999999999998	2.0	2.0
Agrobacterium tumefaciens	D-Glucose (Glucose)	Consumption (import)	25	C00031	Agrobacterium tumefaciens	100	v12	1050720	180.156	-3.2214	5.0	6.0
Akkermansia muciniphila	D-Glucose (Glucose)	Consumption (import)	27	C00031	Akkermansia muciniphila	100	v12	349741	180.156	-3.2214	5.0	6.0
Akkermansia muciniphila	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	Consumption (import)	27	C00140	Akkermansia muciniphila	100	v12	349741	221.209	-3.0775999999999994	5.0	6.0
Akkermansia muciniphila	N-Acetylgalactosamine (N-Acetyl-D-galactosamine)	Consumption (import)	27	C01074	Akkermansia muciniphila	100	v12	349741	221.209	-3.077599999999997	5.0	6.0
Akkermansia muciniphila	Acetate	Production (export)	27	C00033	Akkermansia muciniphila	100	v12	349741	60.05200000000001	0.0908999999999999	1.0	1.0
Akkermansia muciniphila	Propanoate (Propionate)	Production (export)	27	C00163	Akkermansia muciniphila	100	v12	349741	74.07900000000001	0.4809999999999999	1.0	1.0
Akkermansia muciniphila	Sulfate (Sulfuric acid, Sulfite)	Production (export)	27	C00059	Akkermansia muciniphila	100	v12	349741	98.07899999999998	-0.6527999999999998	2.0	2.0
Akkermansia muciniphila	Mucin (Mucus Glycoprotein)	Macromolecule degradation	27, 28, 29, 30, 31	C02705	Akkermansia muciniphila	100	v12	349741	130.10299999999998	-1.8133	3.0	3.0
Alicycliphilus denitrificans	Acetate	Consumption (import)	620	C00033	Alicycliphilus denitrificans	100	v12	596154	60.05200000000001	0.0908999999999999	1.0	1.0
Alicycliphilus denitrificans	D-Glucose (Glucose)	Consumption (import)	620	C00031	Alicycliphilus denitrificans	100	v12	596154	180.156	-3.2214	5.0	6.0
Alicycliphilus denitrificans	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	620	C00186	Alicycliphilus denitrificans	100	v12	596154	90.078	-0.5482	2.0	2.0
Alicycliphilus denitrificans	Propanoate (Propionate)	Consumption (import)	620	C00163	Alicycliphilus denitrificans	100	v12	596154	74.07900000000001	0.4809999999999999	1.0	1.0
Alistipes finegoldii	Acetate	Production (export)	32, 32(G)	C00033	Alistipes finegoldii	100	v12	679935	60.05200000000001	0.0908999999999999	1.0	1.0
Alistipes finegoldii	Butyrate	Production (export)	32(G)	C00246	Alistipes finegoldii	100	v12	679935	88.106	0.8711	1.0	1.0
Alistipes finegoldii	Indole	Production (export)	32, 32(G)	C00463	Alistipes finegoldii	100	v12	679935	117.15099999999995	2.1678999999999995	1.0	0.0
Alistipes finegoldii	Isobutyrate (2-Methylpropanoic acid)	Production (export)	32(G)	C02632	Alistipes finegoldii	100	v12	679935	88.10599999999998	0.727	1.0	1.0
Alistipes finegoldii	Isovalerate (3-Methylbutanoic acid)	Production (export)	32, 32(G)	C08262	Alistipes finegoldii	100	v12	679935	102.13299999999998	1.1171	1.0	1.0
Alistipes finegoldii	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	32	C00186	Alistipes finegoldii	100	v12	679935	90.078	-0.5482	2.0	2.0
Alistipes finegoldii	Propanoate (Propionate)	Production (export)	32, 32(G)	C00163	Alistipes finegoldii	100	v12	679935	74.07900000000001	0.4809999999999999	1.0	1.0
Alistipes finegoldii	Succinate	Production (export)	32, 32(G)	C00042	Alistipes finegoldii	100	v12	679935	118.08799999999998	-0.0642	2.0	2.0
Alistipes indistinctus	Cellobiose	Consumption (import)	539	C00185	Alistipes indistinctus	100	v12	742725	342.2970000000001	-5.397199999999993	8.0	11.0
Alistipes indistinctus	D-Glucose (Glucose)	Consumption (import)	539	C00031	Alistipes indistinctus	100	v12	742725	180.156	-3.2214	5.0	6.0
Alistipes indistinctus	D-Mannose (Mannose)	Consumption (import)	539	C00159	Alistipes indistinctus	100	v12	742725	180.156	-3.2214	5.0	6.0
Alistipes indistinctus	D-Xylose (Xylose)	Consumption (import)	539	C00181	Alistipes indistinctus	100	v12	742725	150.13	-2.5823	4.0	5.0
Alistipes indistinctus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	539	C00507	Alistipes indistinctus	100	v12	742725	164.15699999999998	-2.1938	4.0	5.0
Alistipes indistinctus	Lactose	Consumption (import)	539	C00243	Alistipes indistinctus	100	v12	742725	342.2970000000001	-5.397199999999993	8.0	11.0
Alistipes indistinctus	Maltose	Consumption (import)	539	C00208	Alistipes indistinctus	100	v12	742725	342.2970000000001	-5.397199999999993	8.0	11.0
Alistipes indistinctus	Raffinose	Consumption (import)	539	C00492	Alistipes indistinctus	100	v12	742725	504.43800000000016	-7.571399999999989	11.0	16.0
Alistipes indistinctus	Sucrose	Consumption (import)	539	C00089	Alistipes indistinctus	100	v12	742725	342.297	-5.395599999999992	8.0	11.0
Alistipes indistinctus	Trehalose	Consumption (import)	539	C01083	Alistipes indistinctus	100	v12	742725	342.2970000000001	-5.397199999999993	8.0	11.0
Alistipes indistinctus	Acetate	Production (export)	539, 32(G)	C00033	Alistipes indistinctus	100	v12	742725	60.05200000000001	0.0908999999999999	1.0	1.0
Alistipes indistinctus	Butyrate	Production (export)	32(G)	C00246	Alistipes indistinctus	100	v12	742725	88.106	0.8711	1.0	1.0
Alistipes indistinctus	Indole	Production (export)	32(G)	C00463	Alistipes indistinctus	100	v12	742725	117.15099999999995	2.1678999999999995	1.0	0.0
Alistipes indistinctus	Isobutyrate (2-Methylpropanoic acid)	Production (export)	539, 32(G)	C02632	Alistipes indistinctus	100	v12	742725	88.10599999999998	0.727	1.0	1.0
Alistipes indistinctus	Isovalerate (3-Methylbutanoic acid)	Production (export)	539, 32(G)	C08262	Alistipes indistinctus	100	v12	742725	102.13299999999998	1.1171	1.0	1.0
Alistipes indistinctus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	32(G)	C00186	Alistipes indistinctus	100	v12	742725	90.078	-0.5482	2.0	2.0
